seed,mean_encoded,injected_linear_rgb_sigma,gray,domain,component,measured,reference,passed
92821,0.0627451017,0.00800000038,false,encoded,y,0.0563323684,0.0582101271,true
92821,0.0627451017,0.00800000038,false,encoded,cb,0.0493212864,0.0523485281,true
92821,0.0627451017,0.00800000038,false,encoded,cr,0.0553269498,0.0588966869,true
92821,0.0627451017,0.0320000015,true,linear,y,0.0321040489,0.0320338681,true
92821,0.0627451017,0.0320000015,true,linear,cb,3.54124938e-20,1.42790575e-18,true
92821,0.0627451017,0.0320000015,true,linear,cr,4.46886879e-20,1.80194121e-18,true
92821,0.0627451017,0.0320000015,true,encoded,y,0.22625415,0.287057132,false
92821,0.0627451017,0.0320000015,true,encoded,cb,4.62838675e-19,1.28005505e-17,true
92821,0.0627451017,0.0320000015,true,encoded,cr,5.84077814e-19,1.61536148e-17,true
92821,0.0627451017,0.0320000015,false,linear,y,0.0241688397,0.0240119956,true
92821,0.0627451017,0.0320000015,false,linear,cb,0.0216625594,0.0215900205,true
92821,0.0627451017,0.0320000015,false,linear,cr,0.0243611168,0.0243114103,true
92821,0.0627451017,0.0320000015,false,encoded,y,0.195208013,0.215082228,true
92821,0.0627451017,0.0320000015,false,encoded,cb,0.170633867,0.193423614,false
92821,0.0627451017,0.0320000015,false,encoded,cr,0.190998256,0.217554018,false
92821,0.0627451017,0.064000003,true,linear,y,0.0642080829,0.0640677363,true
92821,0.0627451017,0.064000003,true,linear,cb,7.9747339e-20,2.81390983e-18,true
92821,0.0627451017,0.064000003,true,linear,cr,1.00636907e-19,3.55100489e-18,true
92821,0.0627451017,0.064000003,true,encoded,y,0.369650215,0.551555574,false
92821,0.0627451017,0.064000003,true,encoded,cb,6.92522123e-19,2.48874096e-17,true
92821,0.0627451017,0.064000003,true,encoded,cr,8.7392614e-19,3.14065887e-17,true
92821,0.0627451017,0.064000003,false,linear,y,0.0483376645,0.0480239913,true
92821,0.0627451017,0.064000003,false,linear,cb,0.0433251262,0.043180041,true
92821,0.0627451017,0.064000003,false,linear,cr,0.0487222336,0.0486228205,true
92821,0.0627451017,0.064000003,false,encoded,y,0.355123371,0.413255334,false
92821,0.0627451017,0.064000003,false,encoded,cb,0.316132307,0.371635735,false
92821,0.0627451017,0.064000003,false,encoded,cr,0.351520926,0.417938203,false
92821,0.117647059,0.00100000005,true,linear,y,0.00100324966,0.00100105838,true
92821,0.117647059,0.00100000005,true,linear,cb,2.21437074e-20,6.84785089e-19,true
92821,0.117647059,0.00100000005,true,linear,cr,2.79441838e-20,8.64162462e-19,true
