test,seed,clipped,chroma,brightness,sigma,sigma_y,sigma_c,ratio,detail,step,variant,unsupported,selected,strength,passed,black_fraction,clean_error,bias,relative_loss,noise_ratio,y_relative_loss,y_noise_ratio,c_relative_loss,c_noise_ratio
combined,24533,False,,0.09929732233285904,,0.02415592409670353,0.024000048637390137,1.0,75.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09688126295804977,,0.023954996839165688,0.024000134319067,1.0,75.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.0986621230840683,,0.024174140766263008,0.02400038205087185,1.0,75.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09929732233285904,,0.02415592409670353,0.024000048637390137,1.0,75.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09688126295804977,,0.023954996839165688,0.024000134319067,1.0,75.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.0986621230840683,,0.024174140766263008,0.02400038205087185,1.0,75.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09929732233285904,,0.02415592409670353,0.024000048637390137,1.0,75.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09688126295804977,,0.023954996839165688,0.024000134319067,1.0,100.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.0986621230840683,,0.024174140766263008,0.02400038205087185,1.0,100.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09929732233285904,,0.02415592409670353,0.024000048637390137,1.0,100.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09688126295804977,,0.023954996839165688,0.024000134319067,1.0,100.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.0986621230840683,,0.024174140766263008,0.02400038205087185,1.0,100.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09929732233285904,,0.02415592409670353,0.024000048637390137,1.0,100.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09688126295804977,,0.023954996839165688,0.024000134319067,1.0,100.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.0986621230840683,,0.024174140766263008,0.02400038205087185,1.0,100.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09929732233285904,,0.02415592409670353,0.024000048637390137,1.0,100.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,0.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,0.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,0.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,0.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,0.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,0.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,0.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,0.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,0.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,25.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,25.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,25.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,25.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,25.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,25.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,25.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,25.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,25.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,50.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,50.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,50.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,50.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,50.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,50.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,50.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,50.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,50.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,75.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,75.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,75.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,75.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,75.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,75.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,75.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,75.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,75.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,100.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,100.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,100.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,100.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,100.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,100.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09367020428180695,,0.04791030287742615,0.01439980324357748,0.30000001192092896,100.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09828919917345047,,0.04834863916039467,0.014400050044059753,0.30000001192092896,100.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956102818250656,,0.04831181839108467,0.014400117099285126,0.30000001192092896,100.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,0.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,0.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,0.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,0.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,0.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,0.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,0.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,0.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,0.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,25.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,25.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,25.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,25.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,25.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,25.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,25.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,25.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,25.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,50.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,50.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,50.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,50.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,50.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,50.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,50.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,50.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,50.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,75.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,75.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,75.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,75.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,75.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,75.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,75.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,75.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,75.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,100.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,100.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,100.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,100.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,100.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,100.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09366607666015625,,0.0479096956551075,0.04799995198845863,1.0,100.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09829115867614746,,0.04834841191768646,0.04800038039684296,1.0,100.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09956174343824387,,0.04831178858876228,0.04799974337220192,1.0,100.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,0.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,0.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,0.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,0.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,0.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,0.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,0.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,0.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,0.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,25.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,25.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,25.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,25.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,25.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,25.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,25.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,25.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,25.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,100,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,50.0,1.0,0,,,100,True,0.0,0.0,0.0,,,0.6976590568520431,0.8495309718538553,0.7487861602407794,0.8691965302806657
combined,24533,False,100,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,50.0,1.0,1,,,100,True,0.0,0.0,0.0,,,0.7017676672703428,0.85176269723691,0.7210638540462678,0.8388521863491446
combined,24533,False,100,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,50.0,1.0,2,,,100,True,0.0,0.0,0.0,,,0.7011331529119091,0.8555304896396259,0.6360348517247119,0.7823381817023742
combined,24533,False,100,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,50.0,3.0,0,,,100,True,0.0,0.0,0.0,,,0.6978019616815545,0.8502322962494437,0.7398893030931268,0.8665049045167167
combined,24533,False,100,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,50.0,3.0,1,,,100,True,0.0,0.0,0.0,,,0.7004289178789497,0.8493278123524275,0.7414150040621752,0.8658174338121956
combined,24533,False,100,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,50.0,3.0,2,,,100,True,0.0,0.0,0.0,,,0.7020899008882188,0.8560751876800494,0.6295425513964616,0.7816505228786998
combined,24533,False,100,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,50.0,5.0,0,,,100,True,0.0,0.0,0.0,,,0.6978359562438623,0.8494334638049373,0.7460812630988075,0.8811053845533442
combined,24533,False,100,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,50.0,5.0,1,,,100,True,0.0,0.0,0.0,,,0.7013726863128279,0.8517693704593491,0.7296092685561243,0.8523816382808004
combined,24533,False,100,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,50.0,5.0,2,,,100,True,0.0,0.0,0.0,,,0.7010582601619287,0.8559084333736354,0.6139235120975107,0.7526428455708263
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,75.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,75.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,75.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,75.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,75.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,75.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,75.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,75.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,75.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,100.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,100.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,100.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,100.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,100.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,100.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08923079818487167,,0.07985060662031174,0.024000195786356926,0.30000001192092896,100.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779271483421326,,0.08058029413223267,0.024000093340873718,0.30000001192092896,100.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991612285375595,,0.0805194079875946,0.024000132456421852,0.30000001192092896,100.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,0.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,0.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,0.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,0.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,0.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,0.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,0.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,0.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,0.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,25.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,25.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,25.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,25.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,25.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,25.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,25.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,25.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,25.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,50.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,50.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,50.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,50.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,50.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,50.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,50.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,50.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,50.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,75.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,75.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,75.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,75.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,75.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,75.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,75.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,75.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,75.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,100.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,100.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09991760551929474,,0.08051910251379013,0.07999937236309052,1.0,100.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.08922777324914932,,0.07985010743141174,0.07999946922063828,1.0,100.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.09779144078493118,,0.08058095723390579,0.0799998790025711,1.0,100.0,3.0,1,True,,,,0.0,,,,,,,,
